date,quantitative_only_gross,quantitative_only_net,equal_weight_gross,equal_weight_net,benchmark
2022-07-20,112686.29127259985,112071.2779505881,102888.66897886553,102790.6026754557,107005.52624110182
2022-07-21,113829.82875274484,113208.57429193471,103808.16534711963,103709.22264390087,108060.74761730908
2022-07-22,110994.95280159036,110389.17037785343,100186.98254507153,100091.49130074414,107052.27425873121
2022-07-25,110308.38579198699,109706.35047761528,99319.61950116431,99224.95496679706,107193.06588224646
2022-07-26,108093.97696256227,107504.0273323949,96204.71793523317,96113.02230779306,105955.71459880029
2022-07-27,114207.15336665385,113583.83956338374,101840.1001992577,101743.03331847725,108727.12127871331
2022-07-28,115665.03933140286,115033.76875468525,101877.56983812396,101780.46724389703,110046.34426675741
2022-07-29,118443.7484758717,117797.31240632845,105317.42538399022,105217.04415936605,111609.8563240647
2022-08-01,117419.07914854882,116769.94011818082,104897.16208050115,104785.03391243807,111294.77231023741
2022-08-02,116619.16705028377,115974.45024982604,104354.74455973654,104243.19620033294,110553.28251438099
2022-08-03,120313.25392554901,119648.11475430033,108232.6342532452,108116.94068477531,112282.1674982923
2022-08-04,120514.88096431785,119848.62711919,109009.99808709868,108893.47356781106,112194.88605978865
2022-08-05,120073.65438875621,119409.83981834854,108059.90301837215,107944.39408823327,112012.48566585446
2022-08-08,119545.93639439439,118885.03925741962,107971.25003011421,107855.83586418982,111873.864533138
2022-08-09,119620.35249829,118959.04395971102,107530.64073044778,107415.69754688958,111398.54683991712
2022-08-10,122781.02543761149,122102.24345108845,111219.29909076478,111100.41297399133,113770.29293445211
2022-08-11,121997.11406675914,121322.66585180763,110373.15686526142,110255.17521888342,113690.03095555297
2022-08-12,124489.11469661133,123800.88971825587,112575.56358263259,112455.22770830743,115659.41159775699
2022-08-15,125103.13427660838,124411.51475557999,112900.39928268844,112779.71618036162,116118.52647820649
2022-08-16,124856.37645063568,124166.12110429721,112815.54013365835,112694.94774018138,116336.32764304096
2022-08-17,124445.66943289005,123757.68463710604,111535.65342287827,111416.42914412779,115494.30915784824
2022-08-18,124338.16142208986,123650.77097303719,111515.61401004149,111396.41115210552,115756.430557291
2022-08-19,122116.5952221545,121441.48646820096,108813.70372474735,108697.38903122452,114263.1724711572
2022-08-22,118917.2076716895,118259.7863953362,105699.60664736861,105586.62071883361,111817.93316234177
2022-08-23,118514.04106509223,117858.84865292336,105293.76410536953,105181.21199582309,111567.69998301873
2022-08-24,118484.65783206387,117829.62786200864,105565.78365646051,105452.94077590239,111893.04929679398
2022-08-25,120503.02530571642,119836.83700335035,107930.32140007512,107814.95098416475,113469.80200769739
2022-08-26,115383.94692421894,114746.05890832283,103200.72687801678,103090.41208762498,109647.2246547699
2022-08-29,114089.2548486483,113458.52440173208,102032.97978402804,101923.91323848684,108916.2772427932
2022-08-30,112948.26037542052,112323.83779645368,101023.99333557533,100916.00533019501,107715.13159309671
2022-08-31,112155.45870566927,111535.41904735645,101019.450858634,100911.46770886281,106873.11970514049
2022-09-01,112486.0667160761,111781.92025625939,101784.30889636924,101670.77089228592,107193.33636894175
2022-09-02,111117.83471676016,110422.25319077617,100145.43989946302,100033.73001522331,106042.45506391337
2022-09-06,110008.28784994528,109319.6519263908,99125.81140167,99015.2388890527,105608.2051677209
2022-09-07,111947.32234644386,111246.54834822794,100942.92426895017,100830.32480964156,107545.16698990925
2022-09-08,111716.3892232818,111017.0608329165,100844.89985882911,100732.40974344588,108256.11817814411
2022-09-09,114272.96794270299,113557.63574042499,103530.6598745585,103415.17385700785,109909.34605421266
2022-09-12,116848.03245299165,116116.58072043177,105001.10011509374,104883.97385601817,111072.65655275132
2022-09-13,109684.06758853936,108997.46123678818,97917.20711947301,97807.98277652366,106270.25104200051
2022-09-14,110474.79950031872,109783.24328150759,98320.70094175152,98211.02651092774,106630.18966659019
2022-09-15,108121.9478521508,107445.12014334004,96424.30895700905,96316.74990686862,105423.37699076558
2022-09-16,106929.18040275428,106259.81924514758,95297.18774876004,95190.88597583387,104666.21216105543
2022-09-19,108129.26762516139,107452.39409563343,96210.96953412528,96103.64845909642,105383.918919436
2022-09-20,107787.98528571823,107113.24813412694,95368.7071779231,95262.3256267548,104196.02052057208
2022-09-21,105535.7441736947,104875.10572474262,93268.34691476198,93164.30826609721,102412.55000210452
2022-09-22,105340.351610161,104680.93629031198,93350.59699780072,93246.46660110167,101549.4599436253
2022-09-23,103430.01495324026,102782.55806373998,91694.49017193083,91592.20712346841,99799.49678919098
2022-09-26,103692.04441302232,103042.9472571152,91312.81501379068,91210.9577149957,98767.517477069
2022-09-27,103571.86385918835,102923.5190161142,90872.36950862504,90771.00351643818,98558.09480255196
2022-09-28,104772.29559751526,104116.43622590018,92929.60169748527,92825.940911148,100496.9434343709
2022-09-29,101534.21583607944,100898.6263740379,90060.5158742286,89960.0554856879,98373.80100175078
2022-09-30,99314.20791025499,98692.51537578298,88447.21648996114,88348.55569896218,96891.63287012377
2022-10-03,102316.37499462297,101674.73298487334,90972.50408713316,90868.36135573004,99399.56571711763
2022-10-04,105726.59256679754,105063.56454863226,93646.09955422877,93538.89616689006,102439.57228268737
2022-10-05,105794.41023198156,105130.95691861806,93478.552480711,93371.54089648962,102232.8544751232
2022-10-06,105043.33274354109,104384.58955472204,93079.4836596273,92972.92891802515,101185.4706158428
2022-10-07,100376.32214828982,99746.84651374073,89304.74619179312,89202.51266212392,98351.91137114192
2022-10-10,99499.15697403837,98875.18217965605,88721.33929343568,88619.77363136585,97615.01325186889
2022-10-11,98139.24274487962,97523.79618558314,87206.56969376137,87106.7380967823,96978.64382193214
2022-10-12,98179.36255871478,97563.6644017832,87193.17860886971,87093.3623416232,96659.50910491202
2022-10-13,100603.49286424655,99972.59260656405,89016.45183922091,88914.54834071473,99169.33535877289
2022-10-14,97206.14160273259,96596.5466668168,86191.0456718257,86092.37661782061,96822.72473519022
2022-10-17,101310.35362419972,100675.0205320012,90046.54767809244,89943.46495521133,99386.59555021678
2022-10-18,102377.89701881299,101735.86919481566,90680.34849622997,90576.54021622553,100522.342794782
2022-10-19,101791.92022940888,101153.5671576185,90184.29059242598,90081.05018538004,99851.64794348965
2022-10-20,101647.75873109716,101010.30971863755,89968.48113093895,89865.48777641736,99057.73650663927
2022-10-21,104446.55485714186,103791.55415590039,91572.05646098126,91467.22737909833,101407.86345726067
2022-10-24,105899.37820352224,105235.2666195718,92538.25196860773,92432.31681362895,102612.78932345472
2022-10-25,107468.19146982093,106794.24161221036,94667.38794750284,94559.01541830208,104281.95612283579
2022-10-26,102389.94817806815,101747.84477936398,89273.65439979648,89171.45646312513,103511.55063952951
2022-10-27,98966.4754994723,98345.84123403182,82950.81167628962,82855.85194986724,102881.93018250201
2022-10-28,101456.96401089181,100820.71150199996,84778.88559477335,84681.83314140026,105415.53947383873
2022-10-31,99948.09515526584,99321.30499924785,82919.1213323763,82824.19788415695,104629.729443374
2022-11-01,96920.01143841131,96276.81304568516,81084.84708730626,80977.41468586781,104200.61879439198
2022-11-02,92965.73998533901,92348.7836555808,77700.79256840065,77597.84382965164,101595.39650116883
2022-11-03,89834.98796081662,89238.8085030409,75249.87924011059,75150.17780975562,100519.90841452443
2022-11-04,91253.25390039907,90647.6622855336,76890.09519317694,76788.22057824995,101888.86137108254
2022-11-07,92116.05528695467,91504.73779095446,78729.46760069559,78625.15593122663,102868.41904221057
2022-11-08,92176.02828024684,91564.31278044618,78802.14566005165,78697.73769665444,103444.26542476768
2022-11-09,89392.49050825169,88799.2476333968,77980.26459452084,77876.94557264277,101294.91217165059
2022-11-10,98147.65461991022,97496.30911587588,85310.9320870867,85197.90038471205,106910.14339621247
2022-11-11,100754.18565927974,100085.54221491056,87224.14494298963,87108.57835205126,107898.07296042147
2022-11-14,99032.58473509796,98375.36649519291,86389.78809298025,86275.32697320293,106933.91983645187
2022-11-15,99754.77510065743,99092.76412831791,87673.22144789677,87557.0598583972,107865.64754316934
2022-11-16,98823.08205778273,98167.25415804914,86661.28176937457,86546.46093728753,106975.53520410728
2022-11-17,98434.77297739913,97781.52204575167,86096.44526450866,85982.37280581464,106645.05324035804
2022-11-18,98264.13493399716,97612.0164218947,85953.92343039678,85840.0398043077,107152.53246137219
2022-11-21,96948.39352461517,96305.00677747227,84675.122056278,84562.93276282343,106736.38538205455
2022-11-22,98096.08808791707,97445.08479917972,85779.1927317963,85665.54061306315,108185.86420697061
2022-11-23,98950.30507711168,98293.63287659506,86598.67694460721,86483.93906003635,108825.74996394609
2022-11-25,97978.97372400411,97328.74765113287,85831.78881782164,85718.06701253136,108794.9474668657
2022-11-28,96544.94517587402,95904.23586681235,84371.69256992589,84259.9053017517,107114.69731021432
2022-11-29,95161.37188565842,94529.84449995063,83661.29153223238,83550.44550144355,106944.18513639984
2022-11-30,100106.5692561194,99442.22364274957,88688.23224649654,88570.72583054054,110253.8801316439
2022-12-01,100129.14770170466,99370.76742756991,88850.86487889892,88721.65532916752,110158.2202028228
2022-12-02,99937.66446105807,99180.734485022,88923.66088928282,88794.34547744489,110026.61852971085
2022-12-05,98666.3783089579,97919.07708102028,87546.11873821121,87418.80658882119,108057.77886089741
2022-12-06,96245.83814060972,95516.87013490121,84552.90877721983,84429.9494420859,106501.83383382169
2022-12-07,95151.94121313484,94431.25840580038,83916.46199201222,83794.42819657514,106303.4879193385
2022-12-08,95718.70163597046,94993.72617325338,84673.49841921462,84550.36371906467,107103.07957678993
2022-12-09,95087.53870834937,94367.34368694294,84176.6681616163,84054.2559666886,106315.91711284875
2022-12-12,96746.49126770155,96013.7313046611,85122.60043717785,84998.81263962018,107834.0335860031
2022-12-13,98314.43702495762,97569.80140771945,87127.58374582071,87000.88024236776,108620.10750592663
2022-12-14,97681.9250781855,96942.08011975743,86828.35656776765,86702.08820930733,107962.65990546688
2022-12-15,93724.1255463354,93014.25704494138,83322.00044150831,83200.83112960076,105272.04958060707
2022-12-16,92548.60355831266,91847.6384852209,83062.06343720462,82941.27213335957,104099.55572890161
2022-12-19,90845.87245072634,90157.80389891523,80907.580202059,80789.92201131416,103161.87731488782
2022-12-20,91214.0165277455,90523.15964493927,81536.52205351731,81417.94923697175,103268.89108767449
2022-12-21,92543.1255916715,91842.20200881446,82886.48302632582,82765.9470566957,104804.29232038133
2022-12-22,90348.44723456523,89664.14619182068,80803.1433148496,80685.63699930809,103289.69217426573
2022-12-23,90759.75469357318,90072.338399469,81460.96077159124,81342.49783849169,103895.80667774913
2022-12-27,89543.84252177458,88865.63557207548,80215.18635727523,80098.53506609228,103475.06792184808
2022-12-28,87865.99238670866,87200.49350928018,78914.12542365615,78799.3661736777,102231.23155495149
2022-12-29,90354.7223526596,89670.37378203841,81349.69702443205,81231.39589435706,104016.3249935908
2022-12-30,90207.96252140764,89524.72551284016,81245.60798190911,81127.45822119147,103752.04629782222
2023-01-03,89337.04419319783,88655.69583094401,81731.64836526297,81606.01607031301,103336.98116528572
2023-01-04,88019.16900954027,87347.87170848003,81214.94861513513,81090.11055567053,104116.03562560472
2023-01-05,86250.03732240004,85592.23268822316,79792.25724916546,79669.60605347868,102903.54932641557
2023-01-06,88125.55546888892,87453.44678840037,81743.47426878127,81617.82379586194,105253.94676373225
2023-01-09,88742.67169195671,88065.85644061948,82256.71591962443,82130.27652677325,105173.15040867901
2023-01-10,89324.3884858674,88643.13664511302,83480.97516964718,83352.65392928317,105907.07317430388
2023-01-11,91840.77579186103,91140.33217701988,85862.19081233388,85730.20933028939,107267.91812723984
2023-01-12,92139.52303563009,91436.80096007751,86516.63074305818,86383.64330075168,107634.33523804347
2023-01-13,92890.79948436967,92182.34763588167,87504.33821442665,87369.8325358084,108064.53443104311
2023-01-17,93035.60221983164,92326.04600184555,86955.77131943322,86822.10886029396,107845.11034603692
2023-01-18,92167.57671665127,91464.64068361004,86095.4721087053,85963.13204262123,106166.76019348903
2023-01-19,92193.08564297158,91489.95506056589,86273.8304233919,86141.21619711597,105355.82128930847
2023-01-20,95362.38630480562,94635.08436285997,89201.36069236258,89064.24646696044,107348.98496898837
2023-01-23,96995.20067279009,96255.44571758954,90671.27987929873,90531.90619474534,108624.43529305121
2023-01-24,96685.84988703528,95948.4542627611,90177.67395465722,90039.05900734154,108547.14866780024
2023-01-25,95669.4120353529,94939.76849501916,89485.17901927502,89347.62852776947,108527.42293075369
2023-01-26,97894.78502628194,97148.16919571332,91849.87975516738,91708.69440756555,109722.0768997633
2023-01-27,99017.77323025282,98262.59268635036,93631.51832849483,93487.59436803964,109995.81603263046
2023-01-30,96835.86098543376,96097.32126895082,91489.4489079563,91348.8175899796,108569.30878510438
2023-01-31,98409.88390997879,97659.33956594774,93103.23577611065,92960.12385543155,110159.03166290866
2023-02-01,99956.28116199985,99117.7698755588,94804.54323206816,94650.20472998271,111310.44734409114
2023-02-02,105431.8019937072,104547.35776575256,103624.89963750845,103456.2019016873,112946.64115559305
2023-02-03,102991.10694482735,102127.13717151883,101073.65889590283,100909.11449135773,111777.12265753574
2023-02-06,101766.43072167106,100912.7344881883,99966.07406653272,99803.33277160315,111090.75936962613
2023-02-07,104113.65886306441,103240.27224829166,102728.98200801061,102561.74279495866,112520.77634695447
2023-02-08,102562.63932608835,101702.26387351697,99360.6457223819,99198.890043759,111273.96462640971
2023-02-09,101271.0456685821,100421.50511149428,97154.53416823516,96996.3699625638,110291.43819886999
2023-02-10,101072.36317766867,100224.48932435486,96495.4068991809,96338.3157298,110533.55677733442
2023-02-13,103443.23149337956,102575.46894654616,98496.11216955235,98335.76392151238,111799.0122881446
2023-02-14,103447.7274419261,102579.92717956791,98524.2979659736,98363.90383243647,111767.66222043715
2023-02-15,104031.17314588487,103158.47848567487,99035.51982084799,98874.2934358952,112077.61358429045
2023-02-16,101807.18698653391,100953.14885769768,96883.17783868927,96725.45539169322,110532.204343858
2023-02-17,100706.98625222192,99862.17746567761,96090.09305544932,95933.66172292204,110226.31687767048
2023-02-21,98271.33732047986,97446.96065781341,94102.6954611098,93949.49954280743,108017.24544002314
2023-02-22,98497.23020281673,97670.9585743796,94142.99023292426,93989.72871613356,107847.27423959924
2023-02-23,99073.0884001021,98241.98602373998,94429.1228105321,94275.39547984768,108422.03867537518
2023-02-24,97024.21110688646,96210.29631208422,92706.67842906169,92555.7551779783,107279.53586066425
2023-02-27,97512.4830758752,96694.4722747781,93013.98645381384,92862.56291594458,107609.20636432762
2023-02-28,97479.1729471928,96661.44157744836,93687.95955965329,93535.43881698714,107282.50461707593
2023-03-01,96340.48930556966,95438.33733135689,92674.36718058956,92513.14212600849,106775.56636945235
2023-03-02,97222.3124591533,96311.9029132316,93566.37892753209,93403.60204533178,107585.15943739295
2023-03-03,101015.77769958366,100069.84537211467,96573.5309589873,96405.52255198511,109322.41631438523
2023-03-06,101764.36164316963,100811.41942310576,97089.89779092906,96920.99106356928,109397.53904607391
2023-03-07,100864.15363514677,99919.64114631526,96256.32524014598,96088.86867407768,107720.81181369773
2023-03-08,101218.17561954846,100270.34799671208,96587.93714608897,96419.90367672732,107873.21457340091
2023-03-09,99834.23889035918,98899.37073307486,95109.50826109368,94944.04680581673,105881.94430058803
2023-03-10,98478.30013568208,97556.12926521103,93676.26053135874,93513.29248877491,104348.97085090233
2023-03-13,99792.5087974656,98858.03140927495,94913.87978562879,94748.75866406648,104191.42884398869
2023-03-14,103652.59735108803,102681.97330706878,98186.95377901125,98016.13850976514,105908.15512108503
2023-03-15,105018.76819223283,104035.35104605752,99694.36952994428,99520.93181833233,105168.8226215544
2023-03-16,108344.92702016236,107330.36304491454,103274.78600862487,103095.11946740492,107015.79813828625
2023-03-17,106664.37234620286,105665.54542738701,102464.8710749865,102286.61353803983,105836.5421191986
2023-03-20,106882.96980753096,105882.09589754124,102134.8892837796,101957.2058142252,106780.43512996753
2023-03-21,108464.04640212769,107448.36696871289,104302.6963395606,104121.24154874962,108166.67944331464
2023-03-22,107445.64991427548,106439.50695310271,103052.44432210838,102873.1645874201,106385.90719456345
2023-03-23,109166.16169918905,108143.90751505485,104540.42414224804,104358.55577776908,106703.41899141185
2023-03-24,110089.30704187005,109058.40833662756,104963.50655008305,104780.90215161357,107305.20570777067
2023-03-27,108522.98215689557,107506.75083706313,103420.8769968613,103240.95630200353,107481.93247834028
2023-03-28,107791.54145635046,106782.1594962916,102566.44058075243,102388.00634393061,107312.77273800224
2023-03-29,110031.03505858753,109000.6820240712,104533.33492642814,104351.47889501648,108840.61353771397
2023-03-30,111269.74017876148,110227.78765707534,105512.03955019932,105328.4808720776,109462.6669645099
2023-03-31,113177.24641170395,112117.43161293912,107440.72398575563,107253.80998660123,111042.92940521559
2023-04-03,113578.79120242137,112510.08166280379,107588.48314923295,107396.8847043393,111453.66015339101
2023-04-04,113793.94741623686,112723.21338335096,108076.62134987727,107884.1536063617,110807.56639689686
2023-04-05,112381.39232313403,111323.94960183238,106648.07085494348,106458.14713886718,110531.39288377213
2023-04-06,114309.33520051467,113233.75167208626,108792.86334048177,108599.12008078127,110927.00276595737
2023-04-10,113158.86608886786,112094.10779727843,107761.2691641103,107569.3630140536,111037.51967130984
2023-04-11,111952.53013752171,110899.12275683333,106326.91364330787,106137.5618585435,111032.92799472644
2023-04-12,111818.47478054308,110766.3287818198,105718.21416203902,105529.94637688693,110573.81971151341
2023-04-13,115126.05595464518,114042.7875648804,109075.5025640265,108881.25596759228,112040.32600375963
2023-04-14,114911.24729878837,113830.00013197618,109190.89822017108,108996.4461219246,111808.47272524316
2023-04-17,114637.7528901303,113559.07914464502,108572.21074844917,108378.86043688086,112178.12907915376
2023-04-18,114668.71325786422,113589.74819355085,108207.34291106803,108014.6423726742,112274.06609190663
2023-04-19,114583.06300409776,113504.90385823362,108492.21021802964,108299.00237503018,112264.60565480805
2023-04-20,113630.74633278401,112561.54792598564,108051.45206445508,107859.02914354326,111596.34518377329
2023-04-21,113241.4689926219,112175.9334563523,108474.88616144873,108281.70916991407,111697.13776256835
2023-04-24,112885.77977624301,111823.59106603714,108167.7281801664,107975.09818948006,111792.25671799888
2023-04-25,110757.52444661847,109715.36136575266,105763.46387504517,105575.11550715423,110024.72512284384
2023-04-26,113186.88069857859,112121.85880600936,107909.03878367743,107716.86947878782,109602.09955731223
2023-04-27,120910.26490306221,119772.57051336495,113987.20867695104,113784.215091755,111746.59064715062
2023-04-28,121691.093633653,120546.05210542436,113551.34998415534,113349.13259586523,112668.85791676953
2023-05-01,121863.8826926653,120683.15498061197,112922.05715337896,112715.46202862466,112625.35573948358
2023-05-02,120942.87302196218,119771.06888609272,112340.63802281517,112135.10662609454,111320.4487545803
2023-05-03,120210.43661854819,119045.72899018956,111934.60198352978,111729.81344492125,110541.39429426129
2023-05-04,119410.59143525345,118253.63343174182,111378.42884809642,111174.65784902974,109743.42555698157
2023-05-05,121514.76704638814,120337.42188303721,113280.7712959675,113073.51989028008,111770.90806078061
2023-05-08,121365.12937721706,120189.23403918644,113671.95638262903,113463.98928920248,111821.44289214401
2023-05-09,120840.24474958266,119669.43496940384,113409.17617663792,113201.68984942134,111309.36539731
2023-05-10,122040.84728080977,120858.4049754852,115713.5985466087,115501.89619252356,111808.47272524316
2023-05-11,122406.8246836768,121220.83645767414,117280.87427436576,117066.30453074964,111618.77578777271
2023-05-12,121699.38162430242,120520.24774764797,116668.9096301642,116455.45949874076,111442.0490172031
2023-05-15,122567.9729670033,121380.42339042106,117106.20599402532,116891.95581255743,111771.71292363
2023-05-16,122995.73461992538,121804.04050087002,118379.46999814537,118162.89033258546,111058.86832852811
2023-05-17,124248.97936034348,123045.14267072249,119760.81346631107,119541.7065812395,112379.45034728512
2023-05-18,126196.58098408782,124973.87416528347,121815.69847809595,121592.8321040807,113440.87972301106
2023-05-19,125932.23251875651,124712.08694740103,121278.76616542808,121056.8821291502,113276.85922988348
2023-05-22,126645.79519745124,125418.73598433081,121831.1753072907,121608.28061783791,113294.42107336773
2023-05-23,124993.48555804836,123782.43541781341,120358.3934851238,120138.1933050694,112023.02804973419
2023-05-24,125290.63415566109,124076.7049705767,120552.72676270129,120332.1710426511,111203.1762790821
2023-05-25,127817.00864198977,126578.60165182383,122098.75512374453,121875.370887015,112177.04713237262
2023-05-26,131041.55950460541,129771.91014403167,125165.24633985113,124936.25184281179,113640.85515490246
2023-05-30,131256.8716395994,129985.13613997519,125471.72604330875,125242.17083019527,113642.741964533
2023-05-31,131202.6349707434,129931.42496510898,125062.19332628873,124833.38736858999,112948.54115969653
2023-06-01,133769.5868043796,132469.518869969,127154.8948574512,126916.34297689388,114061.58731356704
2023-06-02,134381.9357246673,133075.91654816235,127991.437251664,127751.31595640558,115719.406866219
2023-06-05,134033.6239220374,132730.98988722716,128214.5589137387,127974.01902592716,115487.55358770252
2023-06-06,133655.8268367444,132356.86450256535,128501.07857371951,128260.001154075,115759.3993137027
2023-06-07,130423.70560216994,129156.15531969545,124714.71954675087,124480.74561350663,115318.1233606692
2023-06-08,131443.86399906417,130166.39909211107,125891.7262845354,125655.54420058613,116031.78601309341
2023-06-09,131781.15061436992,130500.40771632976,125946.49227892623,125710.20744996688,116164.99741190413
2023-06-12,134189.98460455265,132885.83094548102,128245.99026863594,128005.39141330429,117247.7886393213
2023-06-13,134491.66073434224,133184.57517219544,128446.96314301796,128205.98724787845,118060.60775589591
2023-06-14,135384.82210365863,134069.05616442283,128879.02635382074,128637.23987650449,118157.34963149816
2023-06-15,138802.2768375058,137453.29764387556,131222.71291593905,130976.52951125751,119596.2860725345
2023-06-16,137573.10115758755,136236.06796697184,129897.38474613953,129653.68775401503,119157.17401306331
2023-06-20,137566.70689227956,136229.73584567948,129871.35644537583,129627.7082842468,118592.95196116708
2023-06-21,136194.99947579356,134871.3596569424,128410.86843046075,128169.96025164131,117970.89853437115
2023-06-22,138373.40325768487,137028.59216236728,131247.24439267363,131001.01496514794,118408.66475760237
2023-06-23,138288.69623625895,136944.7083839894,130873.65076315835,130628.1222245995,117501.79543790541
2023-06-26,135210.8381861713,133896.7631463218,127987.11767933493,127747.00448791006,116974.58388260825
2023-06-27,138111.0148180163,136768.75380007373,130027.94624157585,129784.004306539,118314.62774895299
2023-06-28,138250.19733167786,136906.5836391299,130474.63585021047,130229.85589280505,118272.73529736581
2023-06-29,137503.63370343612,136167.2756469207,129650.07957199181,129406.84654245742,118801.83366229353
2023-06-30,140126.05801064387,138764.21337056588,131833.70133393217,131586.37167030186,120259.4138935953
2023-07-03,139309.050298225,137919.8225203856,131358.5362447556,131104.85243186034,120400.19891987406
2023-07-05,140514.20765698425,139112.96172184733,132424.36348469957,132168.62131209776,120163.21299138361
2023-07-06,140480.7960099496,139079.88326485356,131742.69060570942,131488.26490160698,119211.218574229
2023-07-07,139528.07625410112,138136.66428979777,131289.82054772938,131036.26944078933,118869.6664476824
2023-07-10,138910.22746070768,137524.9768527875,129715.69075255148,129465.17965549468,119155.5510928916
2023-07-11,139612.38165834485,138220.12897759743,130563.88368221429,130311.73452780225,119958.92296684056
2023-07-12,142519.46848663624,141098.22554455398,132977.92294002327,132721.11171566963,120847.96655359442
2023-07-13,144200.4582387541,142762.45200919764,135822.93526846875,135560.6296651745,121871.567375399
2023-07-14,143767.29800123244,142333.61136349672,135896.65733784804,135634.20936013194,121746.72127243275
2023-07-17,144911.07708335304,143465.98436920525,136147.81871526034,135884.8856866469,122216.10145283022
2023-07-18,146525.29064975772,145064.10055844017,136965.53989891874,136701.02766096205,123085.94708145515
2023-07-19,147090.51656902823,145623.6898909554,137304.79355820862,137039.62614271807,123376.17270826189
2023-07-20,143226.32501324726,141798.03310543302,133446.34620497914,133188.6303466116,122542.53271338662
2023-07-21,141202.22516872457,139794.1181356411,132474.37602608066,132218.5372676569,122582.24807693856
2023-07-24,141107.06877704282,139699.91066940446,132534.66058447387,132278.70540257992,123076.76372828834
2023-07-25,142466.82902080228,141046.11101380497,133586.7157507482,133328.72880621752,123423.18461535011
2023-07-26,142120.96354185452,140703.69459957856,134417.1451653223,134157.55446890573,123403.99985169413
2023-07-27,143293.8526496587,141864.88733786906,134953.41099845123,134692.78464827995,122611.17036162487
2023-07-28,147285.07949967284,145816.31258708393,138667.0796025918,138399.28129665533,123822.3042273376
2023-07-31,146038.8084297072,144582.46967153758,138257.6981164784,137990.69042118127,124004.1636478812
2023-08-01,146457.88147841295,144986.87626840544,137875.3637293539,137599.52900108683,123673.68168413198
2023-08-02,143176.87499767778,141738.82381908537,134611.86713975258,134342.56139295577,121962.0946542461
2023-08-03,142552.23212692607,141120.4547856171,134406.43252981713,134137.5377774016,121651.33842754341
2023-08-04,140121.07880894467,138713.71967689134,135127.15035271225,134856.81372555232,121006.57731281628
2023-08-07,140635.94840870748,139223.4179887994,136643.65365547797,136370.2830977802,122098.55189340026
2023-08-08,139742.64462998163,138339.08644495334,135604.25172853406,135332.9606079476,121583.50564215455
2023-08-09,137615.98029041148,136233.78206424552,133623.49307497728,133356.16467847864,120727.7121272116
2023-08-10,137739.0666336529,136355.6321431742,133849.2574773361,133581.4774144854,120757.98024813789
2023-08-11,136873.76084600852,135499.01738198075,133285.71395427576,133019.06132181105,120628.80635804706
2023-08-14,138467.46199738796,137076.71159216177,134980.97964146858,134710.93544478586,121322.4793839659
2023-08-15,136919.67244570886,135544.46785113847,133227.44171324195,132960.90566076175,119921.09441291918
2023-08-16,135292.56581919058,133933.703686362,131611.42548122333,131348.12244576792,119015.04315054459
2023-08-17,132751.32768780063,131417.9894427506,130189.07308611105,129928.61562201657,118097.09047357735
2023-08-18,132467.74237884767,131137.25243026856,129395.7090593112,129136.83880662874,118079.52863009307
2023-08-21,134549.92019132728,133198.5171011719,131100.17185083363,130837.89163412119,118891.81996775007
2023-08-22,134615.01468545443,133262.95779408986,131203.30551044742,130940.81896358139,118561.60189345964
2023-08-23,137308.17493959566,135929.06827306544,133650.53098052967,133383.14849174704,119871.10055494634
2023-08-24,133937.892614301,132592.63665494788,130451.66847157397,130190.68565672188,118257.87832083442
2023-08-25,134692.53633391278,133339.70082450716,131220.34352846042,130957.82289517793,119052.3307310754
2023-08-28,135971.63905242685,134605.9563903513,132126.15891771324,131861.82610178262,119798.14831405642
2023-08-29,138886.21588115106,137491.25956267174,134847.32894051043,134577.55212665658,121536.21665113457
2023-08-30,139417.62804263728,138017.33428481827,135431.41269310162,135160.46735588854,122002.08710172978
2023-08-31,139555.64299074598,138153.96302751638,136114.58252756344,135842.270434459,121807.25751428532
2023-09-01,139956.3783488426,138484.69239461585,136384.54805734538,136104.28094059404,122026.40451535975
2023-09-05,141334.5184694632,139848.3409323418,137026.65994995984,136745.0733080032,121514.60410445747
2023-09-06,139941.77810461127,138470.24567660902,135258.3068247223,134980.35410786106,120667.45296929078
2023-09-07,138768.4370384989,137309.24266601715,134841.4971844238,134564.40100180916,120279.95768796418
2023-09-08,139485.42482452106,138018.69109680242,135520.5514465305,135242.059822989,120451.5518085598
2023-09-11,141944.65563690418,140452.06231287785,137954.62429074052,137671.13070335687,121261.40216872274
2023-09-12,139433.42528335782,137967.23834739858,135771.19472249356,135492.18803277126,120570.71109368853
2023-09-13,140527.96340520022,139050.26705181188,137125.42957684366,136843.6399655702,120720.41558367532
2023-09-14,142361.27149108864,140864.29731848548,138431.38606667003,138146.91274477672,121738.07889265649
2023-09-15,138959.48247129342,137498.27919515627,135577.46904161997,135298.8604537266,120257.79097342354
2023-09-18,139645.51218010366,138177.0950827849,136197.18854686254,135917.3064496061,120344.53143853665
2023-09-19,140096.0174419432,138622.86313811783,136056.84418406634,135777.25049125508,120085.66907391029
2023-09-20,137087.351268482,135645.8340490159,133065.5483447919,132792.10169629147,118957.48885957664
2023-09-21,135615.07468924954,134189.03892756306,130538.65469071038,130270.4007506865,117006.47492370626
2023-09-22,135895.14484688445,134466.16405816848,130682.76808328203,130414.21799354328,116737.87503804955
